messages,target,label
": 			Watch us soar in 1993!


Shouldn't that be 'Watch us stoned in 1993!'? :)

or maybe 'Watch us suck in 1993!'

or even 'Watch us sore in 1993!'",9,rec.sport.hockey
"DON MATTINGLY IS THE BEST FIRST BASEMAN IN THE HISTORY OF BASEBALL.....ALWAYS
HAS BEEN.....ALWAYS WILL BE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
",9,rec.sport.hockey
"Melido came off the DL today and will start tonight against the Rangers.
(Now, if only he can go the distance so that the bullpen doesn't have to
come in.....)

--I'm outta here like Vladimir!
-Alan Sepinwall",9,rec.sport.hockey
"
Wetteland comes off the DL on April 23rd, and will be evaluated on the 24th.
He is throwing well, and without pain on the side.

DeShields is not on the DL.  He suffered from the chicken pox and lost
(this is the official total) 12 pounds.  He will be back, hopefully,
next week.

Walker will be back this tonight or tomorrow...",9,rec.sport.hockey
"
Gant's ML record  Age 28 this season.

Year   G   AB     BA   OBP   SLG   HR   SB  CS
1987   21   83  .265  .271  .386    2    4   2
1988  146  563  .259  .317  .439   19   19  10  <-- 3rd Base Expt. year
1989   75  260  .177  .237  .335    9    9   6
1990  152  575  .303  .357  .539   32   33  16
1991  154  561  .251  .338  .496   32   34  15
1992  153  544  .259  .321  .415   17   32  10

In the majors for parts of 6 seasons, total playing time
approx 4.5 seasons.

Just looking at his hitting record, he's had 2 seasons of OPS
greater than .800, which is pretty good for an OF.  His
1988 season is pretty decent for a rookie 2B.  The move to
third base explains a lot of his 1989.  When he returned as an OF,
he began hitting again.  And of course, last year he slumped.

But no learning curve?  He has obviously improved his batting eye
over the years, as well as his SB/CS ratio.  As to his fielding,
he was an infielder when he was drafted, a 2Bman as he came
up through the Braves system, and then the Braves put him through
2 position changes in the space of a year.  He's an adequate OF,
although not great, and at least some of your perception of his
fielding is colored by watching him learn to play the OF at the
ML level.  (I know you're another long-term Braves fan :)

About playing 3B...IMO, that's the 2nd most DIFFICULT position
to field, after catcher.  At SS or 2B, you need more range and 
speed, but at 3B, you've got to have quick reflexes and have 
a GUN for an arm.  There are NO second chances at 3B, even when
playing sandlot softball!  Granted, I'd still put my best
overall infielder at SS, but that's because he gets more
chances, not because the job is harder.  It still amazes me
that so many teams have tried to convert other position players
to 3B.  But maybe that's because the supply of ""natural"" 3B is
scarce.

Finally, Gant is a player who puts pressure on himself to
perform well, and works hard to improve.  You don't get
those amazingly huge arms on that relatively small body without a
lot of weight work.  Now, whether he's been overdoing it these
days may be a valid question, as is the question of whether
he tries too hard to make something happen during each at-bat.
But frankly, if a player is going to not live up to potential,
I'd much rather they fail by trying too hard, than by not
trying hard enough.  You might be able to teach relaxation
to an adult; but at that age I don't believe you can teach
hustle.

All that said, I don't think I'd sign Gant to another long-term
contract.  He's 28 now, and I think he's free-agent eligible
in 2 years, when he'll be 30.  Given his career curve and
limitations, I wouldn't expect him to last much past 35
as a ML ballplayer.  He might surprise me here, but Atlanta's
got some talent on the farm, and I'd rather take my chances
down the road with Nieves et al.",9,rec.sport.hockey
"I am interested in uncovering statistics on Boston Red Sox players from
March 1992 - present.  I want to look at changes in batting average, hits,
multi-hit games, runs, stolen bases, and on base % during
every game.  Where can
I find this information?  Do any sports magazines log this info or do I
have to go directly to the ball club?
Thanks for the info.  Kip
",9,rec.sport.hockey
"I hate to be the burden of bad news, but I think I will this time!  =)

The Phillies usually play at either 7:05 P.M. or 7:35 P.M. Eastern Time for
weekdays.  On Sundays the time is usually 1:35 P.M. Eastern Time.

Boise is in Idaho.  Idaho is in part of the Mountain Time Zone and in part
of the Pacific Time Zone.  The times that were given were for Mountain Time
Zone starts.

Please check a map in case I am wrong.  But I am certain that Boise is in the
Mountain Time Zone.


Thanks for listening!
",9,rec.sport.hockey
": Hi there,
: 
: I'm german and I have been into this MLB stuff since almost one year now.
: There are many problems occuring for me. One of them is the ERA statistic for
: pitchers. What does it say ??

ERA indicates the average number of earned runs attributed to a pitcher per
nine inning game.  Thus, if a pitcher pitched 3 innings and gave up 1 earned
run, his 9 inning equivelent perfomance would be 3 earned runs, thus his ERA
is 3.00.  To compute the ERA you simply take the number of earned runs divided
by the innings pitched and then multiple the result by 9.

	ERA = (ER/IP) * 9

An earned run is run that is given up by the pitcher that is not attributed
to a fielding error.  More specifically, if an error occurs that represented
the third out, all runs scored after the error are considered UNEARNED runs.
Earned runs are also runs scored as a result of players who were left on base
when the pitcher exited the game.  Here are some examples:

	If there are two outs in an inning and there are men on base.  If
	an error occurs that represents the third out, all of the runs after
	this error and NOT counted as earned runs.

	If a pitcher issues some base on balls (walks), and leaves the game
	before the inning is completed, he is responsible for the people who
	were left on base.  If the those runners who were left on base score,
	and the score was not a result of an error, those eraned runs are
	attributed to the pitcher who left the game.

I hope this explains things for you.",9,rec.sport.hockey
"
It's always possible, but if this is the case, I think that there is some
blatant discrimination going on here. Clearly Selig is allowing the opposition
to use pre-1920 baseballs against the Dodgers.
   

And almost more impressive was that he also got an intentional walk.
--------------------------------------------------------------------------------
           We will stretch no farm animal beyond its natural length

  paula@koufax.cv.hp.com   Paul Andresen  Hewlett-Packard  (503)-750-3511",9,rec.sport.hockey
"
",9,rec.sport.hockey
"Hell, the Orioles' Opening Day game could easily be the largest in history
if we had a stadium with 80,000 seats. But unfortunely the Yards (a
definitely excellent ballpark) only holds like 45,000 with 275 SRO spots.
Ticket sales for the entire year is moving fast. Bleacher seats are almost
gone for every game this year. It's a extremely likelyhood that the O's
could sell out every game this year (especially if we lead the division for
most of the year like '89). 
	On another front, the sale of the Orioles to anyone is likely to be
forced upon Eli Jacobs who is major debt apparently. Maybe we can get an
owner willing to spend on a proven rightfielder free agent in the winter.
	Fernando has made the O's as the fifth starter. The O's pitching
staff looks pretty good. Sutcliffe, Mussina, McDonald, Rhodes, and Fernando.
	Baltimore is my pick for the victors in a very competitive AL East.
__________________________________________________________________________
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 Second to last day of the season - Gregg (The True Wild Thing) Olson
uncorks a wild pitch allowing the Blue Jays to tie. Blue Jays win in the
11th and ends the Baby Birds' miracle season of '89.
",9,rec.sport.hockey
"
so you want to decrease players' salaries?

so you want to increase owners' salaries?

the two are equivalent.",9,rec.sport.hockey
"
how do you know this? did lasorda say, before the game, ""here's the
lineup i'm using.  i'm batting strawman fourth because the primadonna
insists on batting cleanup""?

if this is true (note that i don't think it is), lasorda should be
fired for at least two reasons:

         1) publicly humiliating his players;
         2) knuckling under to his players wishes.

however, i think that the more likely explanation is that lasorda
wanted strawberry to bat fourth, and that you hate strawberry.",9,rec.sport.hockey
"
And thus, we come to one of the true beauties of baseball; these things, along
with many others will never be separated. Almost *everything* in baseball is
situational and interdependent. This is what allows us to carry on all the
arguments that we have. If everything could be explained and balanced on a
statistical basis, none of the wonder and mystery would be left. Why we might
have to resort to just going out the ballyard and enjoy the game itself.

--->Paul, feeling a little anti-stathead today
--------------------------------------------------------------------------------
           We will stretch no farm animal beyond its natural length

  paula@koufax.cv.hp.com   Paul Andresen  Hewlett-Packard  (503)-750-3511",9,rec.sport.hockey
"To all the Braves doubters:

Don't worry.  The bats will come alive, and the Braves will come around.
The pitching is solid, and as long the Braves don't have serious injuries
to the starting rotation, they'll continue to pitch well.  Heck, with
the five starters on the Braves rotation, they could even sustain an
injury to one of the five (I hope this doesn't happen, though).

The bats are there... Pendleton will certainly bat over .280, Justice
is catching fire, Bream, Nixon, Sanders, Gant... well, there's too
much offense there to be kept quiet for much longer.  Right now, the
Cleveland Indians have 7 players batting over .300!  But I certainly
wouldn't their seven for our respective seven (though wouldn't the
Braves be something right now with their pitching and 7 players batting
over .300?).

The bullpen... well, it IS suspect.  But when the bats come alive, the
guys in the bullpen will be of less concern.

So anyway, I believe the Braves will be tough to beat this season.  I'm
not saying the Braves have automatically won the division, but I'm optim-
istic about their season (though it's awful painful to watch them at
times right now).

Go Braves!!!",9,rec.sport.hockey
"
Right on. Ticket prices are set to maximize revenue. Period. For an excellent
discussion on how this works, see Gerald Scully's book of a couple of years
back, titled (I think) ""The Business Of Baseball"".
--------------------------------------------------------------------------------
           We will stretch no farm animal beyond its natural length

  paula@koufax.cv.hp.com   Paul Andresen  Hewlett-Packard  (503)-750-3511",9,rec.sport.hockey
"  Some comments deleted for bandwidth (God knows, we need it... :))

  
  Ok, Roger, here's a question for you.  Say you are running an expansion
team.  You don't HAVE a team at the moment, but the draft is coming up.  Who
are you going to pick, guys who have won the most WS rings, or guys who 
COULD contribute the most to your team.  Say the Reds were dumb enough to 
not protect Larkin, and the Jays didn't protect Alfredo.  Who would you
pick?

    (I can't believe I'm getting involved in this... :)

  John",9,rec.sport.hockey
,9,rec.sport.hockey
"





  Oh, oh, we all know what's going to happen now don't we!",9,rec.sport.hockey
"Woof woof!
",9,rec.sport.hockey
"
You're right: Thomas, Gonzalez, Sheffield, and Griffey don't even begin
to compare with Ripken, Boggs, and Gwynn, so no wonder Alomar gets so
much attention.

Sandberg got no attention his rookie year because his rookie year was
terrible.  So was his sophomore year.

National League pitchers are ""much better pitchers""?  That certainly explains
Sheffield's 1993, hm?  Are you confusing ""have ERA's that are 0.40 lower
because they don't face DH's"" with ""much better""?",9,rec.sport.hockey
"jayson stark (i trhink that's him) fits perfectly in this category.

anyone who writes ""dean palmer has 2 homers  - at this pace, he'll
 have 324 home runs!"" should be shot.

if, at the end of april, he has 11, and anyone writes ""at this
 pace, he'll have 100+ homers!"" they shouldbe shot too.",9,rec.sport.hockey
"

I know it's very trendy nowadays to dump on Morris, but let's give credit
where credit is due.

It is doubtful that the blue jays would have won the AL east without Morris.
Last year, when the team went 13-15 for the month of August, and all the 
other starters were being shelled, and Milwaukee was making a charge,
Morris went 5-1 with a pretty good era (I can't remember exactly).
Also, let's not underestimate the importance his 240+ innings to save 
the bullpen every fifth day.  If he didn't help us win the AL east, forget
about the pennent and the world series.

His run support was high (5.98 runs) but so was Stottlemyer's (5.90 runs)
and he won only 12 games.  I do remember Morris winning an inordinate number of
6-5 and 8-6 ballgames, but this is to his credit.  He pitched only as good
as he needed to be.  When he was up 6-1 in a ballgame, he just put it in cruise
control and threw the ball up there and let the batters ""get themseleves out""
(I hate this expression!).  An inexperienced pitcher would wear himself out 
trying to make perfect pitches to keep his era down.  But Morris, being a 
veteran pitcher, knows that winning is the only thing that really matters in
baseball.  By saving himself, he was able to reach back for that little extra
(I hate this too!) when the game was on the line.

Yes Morris is crapping out big time this year, but let's not change history
to suit the present.  

BTW, I think he should be put in the bullpen; it would be embarrassing a 
veteran pitcher which Cito would never do, but his era is 17+, how much more
can he be embarrassed?


ditto!
",9,rec.sport.hockey
"I believe we are down to two:  the 15-day and the 60-day.  (I don't remember 
a 30-day, but rather a 21-day.  Anyways, it's gone now.)  The period length 
is a minimum, not a maximum.  You can keep a guy on the 15-day for as long 
as you want, IF he's still certified as injured.  The player must be 
periodically re-evaluated to determine if he's still injured (thus you 
cannot park a player on the DL who maybe is out of options and you do not 
wish to expose to waivers).  If you get someone qualified for the 60-day 
that reduces the frequency of re-evaluations.  There is no longer, I 
believe, any limit to the number of players you can place on the DL.  When 
there was, you often had to choose and juggle your injured players between 
the lists.
--King ""Sparky"" Banaian				|""No taxes:  No new taxes,
kbanaian@pitzer.claremont.edu			|no old taxes, we are taxed
Dept. of Economics, Pitzer College		|enough."" -- Rep. Alan Keyes
Latest 1993 GDP forecast:  2.4%		| (please run, Alan!)
",9,rec.sport.hockey
"
This comes up periodically, and I just don't get it. Take, for example, Mark
McGwire. He walked 90 times in 1993. If that's not a potential great example
of what you're talking about then I don't know what is. Now let's look at
what happens when McGwire doesn't walk:
  75% of the time he made an out.
  10% of the time he hit a single.
  5% of the time he hit a double.
  10% of the time he hit a homer.
Now, you're pitching against McGwire. Would you trade 20 walks for 2 homers,
1 double, 2 singles, and 15 outs? I would. Why give him the base when you
can get him out 3 times out of 4?
Then there are guys like Alex Cole, who has a career .363 OBP even
though he's never had a batting average over .300 (he did hit .300 in
227 AB in 1990) or hit a single home run. Yep, that's right, he's
*never* hit a homer in 916 AB's through the end of 1992. Who'd be
afraid to throw a strike to him?

 Mike Jones | AIX High-End Development | mjones@donald.aix.kingston.ibm.com",9,rec.sport.hockey
"Can anyone mail me the address of Houston's Mailing List?
Thanks in advance. 
J. Scott Smithers
smithers@dcseq.uscga.edu
",9,rec.sport.hockey
"

no kidding...just ask the White Sox...

too bad, really...

-John Neuharth",9,rec.sport.hockey
"
He's been playing horrible defense. Baylor said after Wednesday's game that
he wanted to shake up the lineup a little, because Bichette has been
having a rough time defensively and Jerald Clark has not been hitting.
He was true to his word; I went to Thursday's game and Gerald Young
was in right and Daryl Boston (who has a very hot bat) was in left.
Baylor was careful to say though that he didn't necessarily mean for
these changes to be permanent but he wanted to give these other two
a shot while Clark and Bichette were not playing well.

In defense of Bichette, it looks like right field in Mile High Stadium
is a bitch to play. Some of the visiting outfielders have been having
some problems too (although Bobby Bonilla made a great catch crashing into
the wall to rob Daryl Boston of an extra base hit in Thursday's game)",9,rec.sport.hockey
"Does anyone know if the Dick Estelle who does the Radio Reader on NPR is one in
the same with the lefty who pitched briefly for the Jints in '64 & '65?

Just curious.

--->Paul, spending too much time reading the baseball encyclopedia
--------------------------------------------------------------------------------
           We will stretch no farm animal beyond its natural length

  paula@koufax.cv.hp.com   Paul Andresen  Hewlett-Packard  (503)-750-3511",9,rec.sport.hockey
"Ugliest swing..I am not sure. I think the ugliset stance is
Jolio Franco of the Ranger. I wonder how that bat comes around in time
to hit the ball. It looks bad but hey.it get the job done. ",9,rec.sport.hockey
"During the local Rockies broadcast the other day Don Baylor
went out to bring in a relief pitcher and a graphic came up
on the screen that it was the ""so and so sponsored"" pitching 
change. I saw another game where the pinch hitter was sponsored.

At other times during the game Rockies announcer Duane Kuiper was
setting up the strategy that the defense might use with the expectation
that Charlie Jones would jump in and discuss the situation. But
what does Charlie do, he read's a beer advertisement and leaves
Duane hanging. Duane's strategy proved prophetic.

These examples happen over and over on radio and T.V. braodcasts
making them sometimes very boring to listen to.

I guess it's just a matter of time before a player sells his name
to  Budweiser, Nike, etc.

I don't think it will be long until we hear: ""Nike Budweiser drills
it deep to left field, Chevrolet goes back, back, it's gone! The Apple
Macintoshes (formerly the Boston Red Sox) are the 1998 World Champions!!!""

Back to work,

Anthony M. Jivoin
National Center for Atmospheric Research
RSF/ATD - FL1
P.O. Box 3000
Boulder, CO 80307",9,rec.sport.hockey
"He  
dimmagio's.

Henderson's stat's are probably closer to DiMaggio's than you
think.
",9,rec.sport.hockey
"

     It depends on which uniforms you are talking about.  For the last
couple of years I believe Toronto and Pittsburgh has used the same uniforms,
or at least very similar.  The home jerseys had the team nick name
(Blue Jays or Pirates), but the road jerseys had the name of the city
(Toronto or Pittsburgh).  I believe this is the way most teams design
their uniforms.
",9,rec.sport.hockey
"



We have one here, at Berg's alma mater (class of 1923).  It's kind of 
a sour thing; she disapproved of the job that Sewell et al had done.
",9,rec.sport.hockey
,9,rec.sport.hockey
"
I'm a little worried about this pitching thing.  6.08 is scarry even for
the first 16 games of the season.  Mesa (sp?) seems to be settling down. 
He pitched well against the Red Soxs, but The Rocket matched him.  I got a
chance to watch them play against California Wednesday and he pitched well
also.  Then the dam broke.  Wickander came in and promptly it was 6-1.  (3
run homer by Snow?).

I heard the guys on ESPN say that 7 of the TRIBE's top 10 prospects are
pitchers.  Anyone out there like to post who these guys are and where they
are?
The TRIBE is on ESPN again tonight against Oakland.",9,rec.sport.hockey
"

	

	Hey, Bosio threw a no-no what the hell a Red Sox fan
going to say to that. Heck...Remeber Matt Young last year? ICK..",9,rec.sport.hockey
"
Maybe I'm just a child of the 80's, but I really liked the Marlins' uniforms.
The helmets shine nicely in the sun.  It's enough to make me a fan.",9,rec.sport.hockey
"
Could be. There is a Jayson Stark that writes weekly for some press syndicate 
and also for Baseball America.


Stark has done this sort of thing, but he has never been serious about it.
He usually states that this sort of projection is useless at the top of 
such columns. I think he did it one season and some manager was ""projected"" 
to be thrown out of 60 games and some hitter could expect to be plunked 
150 times.

Stark does some really funny stuff. His weekly baseball reviews are good 
collections of strange things that happened during the previous week. He 
also regularly prints Kinerisms.",9,rec.sport.hockey
"
Learn what?  I know that 3 million dollars is A LOT of money.  I know 
Rickey Henderson doesn't have a career out of baseball.  I know if he 
didn't have baseball, he wouldn't be making near the money he is now.

I just don't understand how some athlete, who only plays a sport for a 
living for millions of dollars, say he is not being paid enough.

If nobody will sign him for his asking price, he will be the one hurting.
The A's will still win without him.

Remeber, many of these athletes have NOTHING if not for their athletic 
ability.  NOTHING.  They are getting paid MUCH more than most hard working
citizens, and they are complaining of not enough pay.",9,rec.sport.hockey
